decision_id,decision_date,year,year_num,period,post_2020,post_2022,document_category,category_label,meeting_type,decision_type,applicant,title,sanction_strength,monetary_amount,log_monetary_amount,has_monetary_amount,document_length,order_length,reason_length,topic_cluster,topic_label,topic_subtitle,sanction_types,case_type,sanction_개선권고,sanction_고발,sanction_공표명령,sanction_과징금,sanction_과태료,sanction_시정명령,sanction_주의,case_국외이전,case_동의_고지_위반,case_목적_외_이용,case_민감정보_고유식별정보,case_보유기간_파기_위반,case_아동_개인정보,case_안전조치_미흡,case_영상정보_처리,case_유출_침해,case_접근권한_내부통제,case_정보주체_권리보장,case_제3자_제공,case_처리위탁,factor_고유식별정보_포함_여부,factor_고의_또는_중과실,factor_공표_또는_시정명령_여부,factor_국외이전_고지_동의_여부,factor_금전_제재_여부,factor_내부통제_및_안전조치_수준,factor_동의_적법성,factor_민감정보_포함_여부,factor_반복성,factor_사후_시정_노력,factor_수집_이용_목적_명확성,factor_위반_기간,factor_정보주체_규모,factor_제3자_제공_또는_위탁_구조,factor_피해_발생_또는_위험_발생,issue_01,issue_02,issue_03,issue_04,issue_05,issue_06,issue_07,issue_08,issue_09,issue_10,issue_11,sector_통신,sector_플랫폼_광고,sector_공공,sector_의료_보건,sector_금융_보험,sector_식음료_프랜차이즈,sector_숙박_여행,sector_교육_아동,sector_모빌리티_교통,sector_게임_콘텐츠,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied
1007,2014-06-23,2014,2014.0,2012-2017,0,0,enforcement,법규 위반·제재,,결 정,,송파구의 자동차 체납세 등 징수를 위한 공영주차장 입ㆍ출차 차량번호 및 입ㆍ출차 시간 제공 관련 심의 요청 건,0,,,0,1400,118,1115,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,,유출·침해;동의·고지 위반;목적 외 이용;제3자 제공;민감정보·고유식별정보,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10071,2025-02-12,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,㈜섹타나인,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,1477000000.0,21.1132788411727,1,12028,277,11627,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,과징금;과태료,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10073,2025-09-10,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,행정안전부장관,「지방세기본법」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,220,48,32,7.0,지방세·지방재정 법령 개인정보 평가,지방세 및 지방행정 관련 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,2025-09-10,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국토교통부장관,「부동산개발사업 관리 등에 관한 법률 시행령」 제정안에 대한 개인정보 침해요인 평가에 관한 건,1,,,0,321,118,31,23.0,부동산·주택 법령 개인정보 평가,부동산 및 주택 관련 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10077,2025-09-10,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국토교통부장관,「부동산개발사업 관리 등에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,1,,,0,292,87,31,23.0,부동산·주택 법령 개인정보 평가,부동산 및 주택 관련 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10079,2025-09-10,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,환경부장관,「실내공기질 관리법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,241,53,32,4.0,환경 분야 법령 개인정보 침해평가,대기·수질·소음 등 환경 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,2025-06-11,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,전북대학교 (사업자등록번호 : )대표자,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,623000000.0,20.250057078356864,1,11592,1001,10439,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,과징금;과태료;시정명령;공표명령;개선권고,유출·침해;동의·고지 위반;안전조치 미흡;보유기간·파기 위반;민감정보·고유식별정보;정보주체 권리보장,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0
10083,2025-06-11,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,이화여자대학교 (사업자등록번호 : )대표자,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,343000000.0,19.653241008045665,1,9368,958,8256,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,과징금;시정명령;공표명령;개선권고,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0
10087,2025-03-26,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,제 2 소 위 원 회,심의ㆍ의결,한국산업인력공단 (사업자등록번호 : ),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,600000.0,13.304686600863562,1,4418,100,4178,5.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합 위반에 대한 시정 결정,과태료,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
10089,2025-03-26,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,제 2 소 위 원 회,심의ㆍ의결,광주광역시북구청 (사업자등록번호 : ),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,1,,,0,4100,256,3704,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,개선권고,유출·침해;안전조치 미흡;민감정보·고유식별정보,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1009,2014-08-25,2014,2014.0,2012-2017,0,0,other,기타,,결 정,,개인정보 접속기록 보관ㆍ관리 개선의 건,0,,,0,1510,108,1315,8.0,공공기관 목적 외 이용·제공,공공기관의 개인정보 목적 외 이용 및 제3자 제공 심의,,유출·침해;정보주체 권리보장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,2025-06-11,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,머크㈜,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,80000000.0,18.197537205138154,1,8464,184,8158,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,과징금;과태료,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
10095,2025-09-03,2025,2025.0,2022-2026,1,1,other,기타,제 1 소 위 원 회,심의ㆍ의결,,,0,,,0,123,82,32,9.0,민감정보·고유식별정보 처리,민감정보 및 고유식별정보의 수집·처리 관련 결정,,민감정보·고유식별정보,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10097,2025-09-10,2025,2025.0,2022-2026,1,1,other,기타,제 1 소 위 원 회,심의ㆍ의결,,,0,,,0,127,85,33,9.0,민감정보·고유식별정보 처리,민감정보 및 고유식별정보의 수집·처리 관련 결정,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10099,2025-06-11,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,2,,,0,5088,235,4719,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,시정명령,유출·침해;안전조치 미흡;정보주체 권리보장,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
101,2022-04-13,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국방부장관,「인감증명서 서식 정비를 위한 국방부 소관 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,276,67,33,9.0,국방·병역 법령 개인정보 평가,군사·병역 관련 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,2025-07-09,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,㈜비와이엔블랙야크,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,1391000000.0,21.053288750606626,1,7136,256,6753,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,과징금,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10103,2025-06-11,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,32423000.0,17.294378636304895,1,10331,184,10013,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,과징금;과태료,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
10105,2025-07-09,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,23000000.0,16.951004817371683,1,10800,280,10387,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,과징금;과태료,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
10107,2025-09-10,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,제 2 소 위 원 회,심의ㆍ의결,숨수면의원대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,13500000.0,16.41820031748273,1,6685,149,6409,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,과태료;공표명령,유출·침해;동의·고지 위반;안전조치 미흡;영상정보 처리;민감정보·고유식별정보;정보주체 권리보장,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
10109,2025-03-26,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,,,4,13451000000.0,23.3223192897472,1,732,715,8,2.0,동의·고지 의무 위반 사례,개인정보 수집·이용 시 동의 및 고지 의무 위반 결정,과징금;시정명령;고발,유출·침해;동의·고지 위반;안전조치 미흡;접근권한·내부통제,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
1011,2017-06-26,2017,2017.0,2012-2017,0,0,enforcement,법규 위반·제재,,결 정,광주서부경찰서장,광주광역시 공무원노동조합 조합비 소득공제 내역의 감사목적 제공에 관한 건,0,,,0,3269,254,2868,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,,민감정보·고유식별정보;접근권한·내부통제,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,2025-09-24,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,경찰청장,「도로교통법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,225,48,32,16.0,도로교통 법령 개인정보 침해평가,도로교통 관련 법령 제·개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10113,2025-09-24,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,농림축산식품부장관,「농업ㆍ농촌 및 식품산업 기본법 시행령 및 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,1,,,0,402,180,32,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10115,2025-09-24,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,경찰청장,「경찰수사규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,216,45,32,44.0,경찰·안보 법령 개인정보 평가,경찰·방첩·사이버안보 관련 법령안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,2025-09-24,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국토교통부장관,「건설산업기본법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,1,,,0,277,93,32,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10119,2025-09-24,2025,2025.0,2022-2026,1,1,other,기타,제 1 소 위 원 회,심의ㆍ의결,,,0,,,0,168,128,31,8.0,공공기관 목적 외 이용·제공,공공기관의 개인정보 목적 외 이용 및 제3자 제공 심의,,동의·고지 위반,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10121,2025-09-24,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈부장관,「제대군인지원에 관한 법률」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,242,54,32,11.0,보훈법령 개인정보 침해요인 평가,제대군인·고엽제·전사자유해 관련 법령 개정안 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,2025-09-24,2025,2025.0,2022-2026,1,1,data_provision_request,개인정보 제공 요청,제 1 소 위 원 회,심의ㆍ의결,소방청장,소방서의 화재안전취약자 지원 사업을 위한 시ㆍ군ㆍ구 보유 개인정보 제공 요청에 관한 건,0,,,0,296,103,32,2.0,공공기관 간 목적외 제공 요청,행정·복지·안전 업무 위한 보유 개인정보 제공 심의,,목적 외 이용,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10125,2025-10-22,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,행정안전부장관,「전자정부법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,236,53,32,47.0,행정·전자정부 법령 침해평가,행정 및 전자정부 관련 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,2025-10-22,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,행정안전부장관,「행정절차법」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,221,48,32,47.0,행정·전자정부 법령 침해평가,행정 및 전자정부 관련 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,2025-10-22,2025,2025.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,소방청장,「소방공무원 임용령 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,243,55,32,31.0,소방·재난안전 법령 침해평가,소방·재난안전 분야 법령 제·개정안 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1013,2017-04-10,2017,2017.0,2012-2017,0,0,other,기타,,결 정,,「법원 개인정보 보호에 관한 규칙」에 대한 개선권고에 관한 건,1,,,0,421,294,7,1.0,공공부문 개인정보 수집·처리 개선권고,법령·서식상 과다수집 및 민감정보 처리 개선 권고 사례,개선권고,민감정보·고유식별정보;정보주체 권리보장,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10131,2025-08-27,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,에스케이텔레콤 주식회사 (사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,134791000000.0,25.626991267624483,1,34660,1492,33021,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,과징금;과태료;시정명령;공표명령;개선권고,유출·침해;동의·고지 위반;안전조치 미흡;접근권한·내부통제;처리위탁;정보주체 권리보장,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0
10133,2025-09-10,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,제 2 소 위 원 회,심의ㆍ의결,구미교육지원청 (사업자등록번호 : )대표자,공공기관의 개인정보 보호 법규 위반행위에 대한 시정조치에 관한 건,1,,,0,2773,172,2445,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,개선권고,민감정보·고유식별정보,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10135,2025-09-10,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,제 2 소 위 원 회,심의ㆍ의결,마포구 (사업자등록번호 : )대표자,공공기관의 개인정보 보호 법규 위반행위에 대한 시정조치에 관한 건,1,,,0,5320,311,4857,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,개선권고,유출·침해;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
10137,2025-09-10,2025,2025.0,2022-2026,1,1,enforcement,법규 위반·제재,제 2 소 위 원 회,심의ㆍ의결,신용보증재단중앙회 (사업자등록번호 : )대표자,공공기관의 개인정보 보호 법규 위반행위에 대한 시정조치에 관한 건,1,,,0,4046,168,3720,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,개선권고,유출·침해;동의·고지 위반;보유기간·파기 위반,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
