decision_id,decision_date,year,document_category,sanction_strength,monetary_amount,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied,issue_id,issue_label
10219,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10221,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10223,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10225,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10227,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10229,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10231,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10233,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10235,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10237,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10239,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10241,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10243,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10245,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10247,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10249,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10251,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10253,2025-11-20,2025,enforcement,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10255,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10257,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10259,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10261,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10263,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10265,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10267,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10269,2025-11-20,2025,enforcement,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1027,2013-07-08,2013,other,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10271,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10273,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10275,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10277,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10279,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10281,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10283,2025-12-10,2025,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1029,2017-04-24,2017,public_system_inspection,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
103,2022-03-23,2022,privacy_impact_review,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10305,2025-11-26,2025,other,3,,1,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10307,2025-02-26,2025,enforcement,4,137000000.0,1,1,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10309,2025-03-12,2025,enforcement,4,747000000.0,1,1,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
1031,2013-07-08,2013,other,0,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10313,2025-05-14,2025,public_system_inspection,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10319,2023-12-13,2023,prior_review,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10321,2023-12-13,2023,prior_review,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10323,2023-11-22,2023,other,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1033,2017-04-24,2017,enforcement,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1035,2017-11-13,2017,data_provision_request,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
10357,2025-09-03,2025,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
10359,2025-12-10,2025,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10361,2025-12-10,2025,enforcement,4,98000000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10363,2026-02-11,2026,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10365,2026-01-28,2026,enforcement,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10369,2026-01-14,2026,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10371,2025-04-09,2025,enforcement,4,53600000.0,1,1,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10373,2025-11-26,2025,enforcement,4,133000000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10375,2025-04-23,2025,enforcement,4,5400000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10377,2025-04-23,2025,enforcement,4,6600000.0,1,1,1,0,0,0,0,11,업권별 반복 유출·위반 리스크
10379,2025-06-11,2025,enforcement,4,5400000.0,1,1,1,0,0,0,0,11,업권별 반복 유출·위반 리스크
10381,2026-01-14,2026,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10395,2026-01-28,2026,enforcement,4,703000000.0,1,1,1,1,1,0,0,11,업권별 반복 유출·위반 리스크
10397,2026-01-28,2026,enforcement,4,703000000.0,1,1,1,1,1,0,0,11,업권별 반복 유출·위반 리스크
10399,2026-01-28,2026,enforcement,4,703000000.0,1,1,1,1,1,0,0,11,업권별 반복 유출·위반 리스크
10401,2025-10-22,2025,enforcement,4,463000000.0,1,1,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10403,2025-12-10,2025,enforcement,4,6900000.0,1,1,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10405,2026-03-11,2026,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10407,2026-03-11,2026,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1041,2018-01-08,2018,enforcement,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10413,2026-03-25,2026,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10415,2026-03-25,2026,enforcement,4,5400000.0,1,1,1,0,0,0,0,11,업권별 반복 유출·위반 리스크
10417,2026-03-25,2026,enforcement,4,1800000.0,1,1,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10419,2026-03-25,2026,data_provision_request,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
10421,2026-03-25,2026,enforcement,4,600000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10423,2026-03-25,2026,enforcement,2,,0,0,1,1,1,0,0,11,업권별 반복 유출·위반 리스크
10425,2026-03-25,2026,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10429,2025-11-20,2025,enforcement,4,3600000.0,1,1,1,0,0,0,0,11,업권별 반복 유출·위반 리스크
1043,2017-12-11,2017,data_provision_request,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
10441,2026-01-28,2026,enforcement,2,,0,0,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10443,2025-11-26,2025,enforcement,2,,0,0,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10447,2026-04-08,2026,enforcement,4,1800000.0,1,1,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10453,2026-03-25,2026,enforcement,4,3600000.0,1,1,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10455,2026-01-28,2026,enforcement,4,8700000.0,1,1,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10457,2026-04-08,2026,enforcement,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10459,2025-09-24,2025,enforcement,4,2700000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10461,2025-11-20,2025,enforcement,4,523000000.0,1,1,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10465,2026-03-25,2026,enforcement,4,532000000.0,1,1,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10467,2026-03-25,2026,enforcement,4,378000000.0,1,1,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10469,2026-04-08,2026,enforcement,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1047,2018-03-26,2018,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10471,2026-04-08,2026,enforcement,2,,0,0,1,1,0,0,0,11,업권별 반복 유출·위반 리스크
10473,2026-04-08,2026,enforcement,2,,0,0,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10475,2026-04-08,2026,enforcement,2,,0,0,1,1,0,0,0,11,업권별 반복 유출·위반 리스크
10477,2026-04-08,2026,enforcement,2,,0,0,1,1,0,0,0,11,업권별 반복 유출·위반 리스크
10479,2025-01-08,2025,enforcement,4,4500000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10481,2025-01-08,2025,enforcement,4,5400000.0,1,1,1,0,0,0,0,11,업권별 반복 유출·위반 리스크
10483,2026-04-08,2026,enforcement,4,1200000.0,1,1,1,0,1,0,0,11,업권별 반복 유출·위반 리스크
10485,2025-02-12,2025,enforcement,4,3900000.0,1,1,1,0,0,0,0,11,업권별 반복 유출·위반 리스크
10487,2025-04-23,2025,enforcement,4,7200000.0,1,1,1,0,0,0,0,11,업권별 반복 유출·위반 리스크
10489,2025-11-20,2025,enforcement,4,60600000.0,1,1,1,0,0,1,0,11,업권별 반복 유출·위반 리스크
1049,2017-12-11,2017,data_provision_request,0,,0,0,0,0,1,1,0,11,업권별 반복 유출·위반 리스크
10493,2025-11-20,2025,enforcement,4,,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10495,2025-05-02,2025,other,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10499,2025-02-12,2025,enforcement,4,2400000.0,1,1,1,0,0,0,0,11,업권별 반복 유출·위반 리스크
10501,2025-11-20,2025,enforcement,4,9600000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10503,2025-04-09,2025,enforcement,4,6900000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10507,2025-12-10,2025,enforcement,2,,0,0,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10509,2025-04-23,2025,enforcement,4,3600000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1051,2018-02-12,2018,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10511,2025-06-25,2025,enforcement,4,1800000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10513,2025-11-20,2025,enforcement,2,,0,0,0,1,0,0,0,11,업권별 반복 유출·위반 리스크
10523,2025-07-09,2025,enforcement,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10525,2025-07-09,2025,enforcement,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1053,2018-01-08,2018,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
10533,2025-09-10,2025,enforcement,4,4800000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10537,2026-03-25,2026,enforcement,2,,0,0,0,1,1,0,0,11,업권별 반복 유출·위반 리스크
10541,2025-11-26,2025,enforcement,4,55200000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10543,2025-11-20,2025,enforcement,4,100000000.0,1,1,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
10545,2026-03-25,2026,enforcement,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
10547,2025-07-09,2025,enforcement,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1055,2018-05-14,2018,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1063,2017-10-30,2017,enforcement,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1067,2017-08-28,2017,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1069,2018-04-23,2018,privacy_impact_review,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1071,2017-11-27,2017,data_provision_request,0,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1073,2017-07-24,2017,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1075,2018-04-09,2018,enforcement,4,5000000.0,1,1,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1081,2016-03-14,2016,other,0,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1083,2016-06-27,2016,complaint_or_interpretation,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1087,2016-01-11,2016,complaint_or_interpretation,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1093,2016-06-13,2016,complaint_or_interpretation,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1099,2016-07-11,2016,complaint_or_interpretation,3,,1,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1105,2016-03-14,2016,other,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1107,2016-09-26,2016,complaint_or_interpretation,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
111,2018-10-29,2018,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1111,2016-01-11,2016,other,0,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1113,2012-12-24,2012,complaint_or_interpretation,1,,0,0,0,0,1,1,0,11,업권별 반복 유출·위반 리스크
1115,2016-10-10,2016,complaint_or_interpretation,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1119,2014-10-13,2014,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1121,2016-10-10,2016,complaint_or_interpretation,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1123,2012-11-26,2012,other,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1127,2014-10-13,2014,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1129,2012-11-12,2012,enforcement,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1131,2016-11-14,2016,complaint_or_interpretation,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1137,2012-11-26,2012,other,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1139,2017-01-09,2017,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1141,2014-11-10,2014,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1143,2014-09-15,2014,complaint_or_interpretation,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1147,2017-03-27,2017,enforcement,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1149,2016-10-24,2016,enforcement,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
115,2018-08-27,2018,data_provision_request,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1151,2016-11-28,2016,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1169,2014-12-22,2014,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
117,2018-07-09,2018,other,1,,0,0,0,0,1,0,1,11,업권별 반복 유출·위반 리스크
1181,2020-11-11,2020,privacy_impact_review,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1233,2020-07-13,2020,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1237,2020-07-13,2020,data_provision_request,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1243,2020-07-13,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1245,2020-06-08,2020,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1255,2020-06-22,2020,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1263,2020-08-26,2020,privacy_impact_review,1,,0,0,0,0,1,0,0,11,업권별 반복 유출·위반 리스크
1267,2020-08-26,2020,privacy_impact_review,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1271,2020-08-26,2020,privacy_impact_review,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
129,2018-10-01,2018,data_provision_request,0,,0,0,0,0,1,1,0,11,업권별 반복 유출·위반 리스크
1301,2020-04-27,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1303,2020-01-13,2020,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1307,2019-12-23,2019,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1309,2020-01-13,2020,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1311,2019-10-28,2019,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1313,2020-02-24,2020,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1315,2020-02-10,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1317,2019-12-09,2019,complaint_or_interpretation,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1319,2019-12-23,2019,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1323,2019-12-09,2019,enforcement,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1325,2019-11-11,2019,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1329,2020-01-13,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1333,2020-02-24,2020,complaint_or_interpretation,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1337,2020-03-23,2020,data_provision_request,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1339,2020-06-22,2020,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1341,2020-06-08,2020,complaint_or_interpretation,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1343,2020-07-13,2020,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1345,2020-05-25,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1349,2019-05-27,2019,data_provision_request,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1351,2020-04-27,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1353,2020-06-08,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1355,2020-04-27,2020,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1359,2020-06-22,2020,enforcement,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1361,2019-05-27,2019,other,0,,0,0,0,0,0,0,0,11,업권별 반복 유출·위반 리스크
1363,2020-05-25,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1365,2019-05-13,2019,data_provision_request,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1367,2020-03-09,2020,other,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1369,2020-06-08,2020,other,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1371,2020-05-11,2020,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1373,2020-05-25,2020,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1375,2019-06-10,2019,enforcement,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1377,2019-06-10,2019,complaint_or_interpretation,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1379,2019-05-27,2019,other,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1383,2019-07-08,2019,data_provision_request,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1389,2019-07-22,2019,complaint_or_interpretation,0,,0,0,0,0,0,1,1,11,업권별 반복 유출·위반 리스크
1391,2019-06-24,2019,complaint_or_interpretation,0,,0,0,0,0,0,1,0,11,업권별 반복 유출·위반 리스크
1393,2019-09-09,2019,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1397,2019-06-10,2019,data_provision_request,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1399,2019-09-09,2019,complaint_or_interpretation,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1401,2019-05-27,2019,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1403,2019-11-11,2019,enforcement,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1405,2019-11-11,2019,other,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
1407,2019-11-11,2019,complaint_or_interpretation,0,,0,0,0,0,0,0,1,11,업권별 반복 유출·위반 리스크
